,TOT_BFI,TOT_PET,TOT_CONTACT,TOT_EWT,TOT_IEOF,TOT_RECHG,TOT_SATOF,TOT_TWI,TOT_WB5100_ANN,TOT_FUNGICIDE,TOT_OLSON_PERM,TOT_FSTFZ6190,TOT_LSTFZ6190,TOT_MAXP6190,TOT_MAXWD6190,TOT_MINWD6190,TOT_HERBICIDE,TOT_INSECTICIDE,TOT_N97,TOT_NEMATICIDE,TOT_P97,TOT_PRSNOW,TOT_CWD,TOT_ET,TOT_RH,TOT_POPDENS90,TOT_TMAX7100,TOT_TAV7100_ANN,TOT_TMIN7100,TOT_CNPY11_BUFF100,TOT_IMPV01_BUFF100,TOT_IMPV06,TOT_IMPV06_BUFF100,TOT_DITCHES92,TOT_TILES92,TOT_HGA,TOT_HGAC,TOT_HGAD,TOT_HGB,TOT_HGBC,TOT_HGBD,TOT_HGC,TOT_POPDENS00,TOT_HGCD,TOT_HGD,TOT_HGVAR,TOT_SILTAVE,TOT_CLAYAVE,TOT_SANDAVE,TOT_POPDENS10,TOT_SRL25AG,TOT_SRL35AG,TOT_SRL45AG,TOT_SRL55AG,TOT_MINP6190,TOT_WDANN,TOT_SALINAVE,TOT_PPT7100_ANN,TOT_MIRAD_2002,TOT_MIRAD_2007,TOT_MIRAD_2012,TOT_NLCD01_11,TOT_NLCD01_12,TOT_NLCD01_21,TOT_NLCD01_22,TOT_NLCD01_23,TOT_NLCD01_24,TOT_NLCD01_31,TOT_NLCD01_41,TOT_NLCD01_42,TOT_NLCD01_43,TOT_NLCD01_52,TOT_NLCD01_71,TOT_NLCD01_81,TOT_NLCD01_82,TOT_NLCD01_90,TOT_NLCD01_95,TOT_BEDPERM_6,TOT_BEDPERM_1,TOT_BEDPERM_2,TOT_BEDPERM_3,TOT_BEDPERM_4,TOT_BEDPERM_5,TOT_BEDPERM_7,TOT_RUN7100,TOT_BASIN_AREA,TOT_BASIN_SLOPE,TOT_ELEV_MEAN,TOT_ELEV_MIN,TOT_ELEV_MAX,TOT_STREAM_SLOPE,TOT_STREAM_LENGTH,TOT_STRM_DENS,CAT_sinuosity,TOT_RDX,TOT_STREAMRIVER,TOT_ARTIFICIAL,TOT_CANALDITCH,TOT_CONNECTOR,TOT_PIPELINE,TOT_TOTAL_ROAD_DENS,TOT_PLAYA,TOT_ICEMASS,TOT_LAKEPOND,TOT_RESERVOIR,TOT_SWAMPMARSH,TOT_ESTUARY,TOT_PEST219,TOT_NPDES_MAJ_DENS,TOT_NPDES_MAJ,TOT_FRESHWATER_WD,TOT_WILDFIRE_2011,TOT_ROCKTYPE_100,TOT_ROCKTYPE_200,TOT_ROCKTYPE_300,TOT_ROCKTYPE_400,TOT_ROCKTYPE_500,TOT_ROCKTYPE_600,TOT_ROCKTYPE_999,TOT_KGBI,TOT_KGCLADO,TOT_KGFISH,TOT_NDAMS2013,TOT_NID_STORAGE2013,TOT_NORM_STORAGE2013,TOT_MAJOR2013,TOT_HDENS10,CAT_WILDFIRE_2011,CAT_CONTACT,CAT_EWT,CAT_FUNGICIDE,CAT_IEOF,CAT_PET,CAT_RECHG,CAT_SATOF,CAT_TWI,CAT_WB5100_ANN,CAT_FSTFZ6190,CAT_LSTFZ6190,CAT_MAXP6190,CAT_MAXWD6190,CAT_MINWD6190,CAT_PRSNOW,CAT_CWD,CAT_TMAX7100,CAT_TMIN7100,CAT_CNPY11_BUFF100,CAT_IMPV01_BUFF100,CAT_IMPV06,CAT_INSECTICIDE,CAT_N97,CAT_NEMATICIDE,CAT_P97,CAT_RH,CAT_TAV7100_ANN,CAT_IMPV06_BUFF100,CAT_TILES92,CAT_SILTAVE,CAT_CLAYAVE,CAT_HGD,CAT_HGCD,CAT_HGVAR,CAT_HGA,CAT_HGAD,CAT_HGB,CAT_HGAC,CAT_HGBD,CAT_HGBC,CAT_SANDAVE,CAT_SRL25AG,CAT_SRL35AG,CAT_POPDENS90,CAT_POPDENS10,CAT_SRL45AG,CAT_SRL55AG,CAT_MINP6190,CAT_WDANN,CAT_SALINAVE,CAT_MIRAD_2012,CAT_MIRAD_2002,CAT_NLCD01_52,CAT_NLCD01_71,CAT_NLCD01_81,CAT_NLCD01_82,CAT_NLCD01_90,CAT_NLCD01_95,CAT_NLCD01_11,CAT_NLCD01_12,CAT_NLCD01_21,CAT_NLCD01_22,CAT_NLCD01_23,CAT_NLCD01_24,CAT_NLCD01_31,CAT_NLCD01_41,CAT_NLCD01_42,CAT_BEDPERM_1,CAT_BEDPERM_2,CAT_BEDPERM_3,CAT_BEDPERM_4,CAT_BEDPERM_5,CAT_BEDPERM_6,CAT_BEDPERM_7,CAT_CANALDITCH,CAT_CONNECTOR,CAT_ELEV_MAX,CAT_RDX,CAT_PIPELINE,CAT_STREAM_SLOPE,CAT_STREAM_LENGTH,CAT_STRM_DENS,CAT_STREAMRIVER,CAT_ICEMASS,CAT_LAKEPOND,CAT_PEST219,CAT_PLAYA,CAT_NPDES_MAJ,CAT_NPDES_MAJ_DENS,CAT_RESERVOIR,CAT_SWAMPMARSH,CAT_TOTAL_ROAD_DENS,CAT_ROCKTYPE_100,CAT_ROCKTYPE_200,CAT_ROCKTYPE_300,CAT_ROCKTYPE_400,CAT_ROCKTYPE_500,CAT_ROCKTYPE_600,CAT_KGBI,CAT_KGCLADO,CAT_KGFISH,CAT_NORM_STORAGE2013,CAT_HDENS10,CAT_HGC,CAT_NLCD01_43,CAT_ROCKTYPE_999,CAT_ARTIFICIAL,CAT_BASIN_AREA,CAT_BASIN_SLOPE,CAT_BFI,CAT_DITCHES92,CAT_ET,CAT_ELEV_MEAN,CAT_ELEV_MIN,CAT_ESTUARY,CAT_FRESHWATER_WD,CAT_HERBICIDE,CAT_MAJOR2013,CAT_MIRAD_2007,CAT_NDAMS2013,CAT_NID_STORAGE2013,CAT_OLSON_PERM,CAT_POPDENS00,CAT_PPT7100_ANN,CAT_RUN7100,comid
8075192,56.86,785.61,1201.68,-2.0,0.99,254.08,5.99,15.74,387.84,39.66,3.93,297.0,104.63,101.85,10.0,7.0,284.44,6.69,7517.57,0.12,1282.8,11.86,1.77,684.0,66.0,48.64,18.39,13.01,7.04,44.99,0.6,1.35,0.64,5.8408,1.0146,3.52,0.0,0.0,67.53,0.0,12.54,9.83,50.73,2.28,4.3,0.0,28.49,14.74,56.8,71.38,0.0,0.0,0.01,0.01,74.0,104.06,0.0,1137.71,14.71,25.7,12.82,0.05,0.0,6.76,1.75,0.19,0.04,0.01,5.94,0.03,0.18,0.53,0.04,10.48,58.01,15.95,0.04,100.0,0.0,0.0,0.0,0.0,0.0,0.0,439.17,24.48,1.02,17.9,4.59,23.62,0.0,24.72,1.01,1.19,30.0,100.0,0.0,0.0,0.0,0.0,1.71,0.0,0.0,0.37,0.0,0.6,0.0,141.26,0.0,0.0,5.22,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,12.66,7.68,3.01,0.0,0.0,0.0,0.0,19.89,0.0,1220.19,-2.0,41.68,1.0,787.04,261.93,6.0,11.14,387.1,297.36,104.48,101.52,10.0,7.0,11.99,1.77,18.48,7.14,63.69,0.38,1.18,7.03,7485.21,0.13,1282.75,66.0,13.02,0.38,1.0133,29.58,14.56,5.0,0.0,0.0,3.0,0.0,82.0,0.0,7.0,0.0,55.86,0.0,0.0,26.81,102.57,0.0,0.0,74.0,104.0,0.0,15.33,4.33,0.0,0.0,3.78,61.44,19.22,0.0,0.0,0.0,8.44,1.89,0.0,0.0,0.44,4.33,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,18.21,2.0,0.0,0.0,0.851,1.05,100.0,0.0,0.89,125.1,0.0,0.0,0.0,0.0,0.22,1.93,0.0,100.0,0.0,0.0,0.0,0.0,12.05,7.32,2.87,0.0,,3.0,0.44,0.0,0.0,0.81,1.77,57.98,5.6851,727.0,12.23,4.59,0.0,5.22,298.83,0.0,0.0,0.0,0.0,3.93,48.09,1140.97,434.0,8075192
1748723,43.2,543.82,43.03,-30.97,3.01,331.53,2.05,10.26,497.13,0.22,0.16,261.47,146.37,104.51,11.99,8.93,1.88,0.24,599.53,0.03,120.62,28.49,1.92,528.0,66.58,5.74,11.94,6.39,0.03,40.74,0.51,0.12,0.51,0.0825,0.0122,0.89,0.0,0.71,0.32,0.0,0.0,92.0,8.31,3.42,2.66,0.0,59.38,14.53,26.09,5.99,0.0,4.34,7.34,27.76,54.21,124.94,0.0,1079.66,0.0,0.0,0.0,0.0,0.0,2.68,0.1,0.0,0.0,0.0,75.54,3.55,3.66,0.0,0.26,12.35,1.21,0.56,0.08,0.0,100.0,0.0,0.0,0.0,0.0,0.0,496.0,91.62,22.21,645.69,390.08,1017.8,0.003579,39.12,0.43,1.1,30.0,100.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.2,0.0,0.0,0.0,8.74,0.0,0.0,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.34,0.79,0.01,0.0,0.0,0.0,0.0,6.83,0.0,86.09,-33.59,0.32,3.17,559.05,347.65,2.17,10.17,433.14,263.92,143.17,100.21,11.9,8.67,27.04,1.92,12.69,0.6,42.3,2.04,0.43,0.29,595.3,0.05,119.79,66.21,6.76,2.04,0.0122,56.43,14.94,1.38,3.85,0.0,8.3,0.0,4.31,0.0,0.0,0.0,28.82,0.0,0.0,9.02,10.63,1.57,3.6,51.43,121.7,0.0,0.0,0.0,0.0,0.0,7.27,2.0,1.14,0.27,0.01,0.0,4.73,0.8,0.03,0.0,0.0,56.33,15.96,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.54,6.0,0.0,0.01,2.932,0.44,100.0,0.0,0.11,13.67,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.49,0.0,0.0,,82.16,11.46,100.0,0.0,6.74,22.47,44.05,0.082,526.0,537.18,390.08,0.0,43.8,2.67,0.0,0.0,0.0,0.0,0.16,11.03,1053.78,496.0,1748723
4782017,55.32,684.07,496.04,-6.67,2.45,306.22,2.93,12.52,457.51,4.82,0.04,285.98,123.32,113.36,10.92,6.82,82.35,4.97,7334.26,0.1,1995.67,19.03,1.81,628.0,65.38,90.58,16.28,10.24,4.93,35.71,2.78,4.07,2.85,0.0,0.1692,1.2,0.0,0.0,44.49,0.0,14.98,35.0,103.6,0.0,4.33,0.0,53.39,25.34,21.27,125.89,0.03,0.03,3.12,4.46,71.86,103.53,0.0,1174.75,0.24,0.25,0.83,1.36,0.0,9.8,5.1,1.64,0.52,0.02,23.72,0.42,0.3,0.15,0.0,31.45,25.0,0.29,0.23,0.0,0.0,13.12,0.0,0.0,86.88,0.0,550.94,563.43,8.02,160.15,61.93,500.59,0.00942,348.19,0.62,1.6,448.0,87.34,6.97,5.68,0.01,0.0,3.05,0.0,0.0,1.14,0.0,0.0,0.0,106.72,0.71,4.0,12.73,0.0,0.0,0.0,16.28,0.0,83.72,0.0,0.0,4.39,10.87,0.35,8.0,237312.0,45973.6,3.0,46.52,0.0,121.74,-4.64,0.96,3.8,701.94,309.88,2.05,12.66,414.24,290.73,119.78,112.26,12.0,8.0,17.25,1.81,16.63,5.17,41.95,3.84,12.97,2.12,5717.94,0.03,1468.76,65.0,10.6,4.13,0.1339,54.25,35.6,1.95,0.0,0.0,0.55,0.0,81.08,0.0,1.95,0.0,10.15,0.0,0.0,83.18,149.06,0.28,0.28,73.04,116.69,0.0,0.0,0.0,0.0,0.0,21.22,12.4,0.0,0.13,2.34,0.0,32.07,11.77,6.56,1.28,0.0,10.46,1.63,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,144.31,3.0,0.0,0.0,4.071,0.63,100.0,0.0,0.08,86.79,0.0,0.0,0.0,0.0,0.0,4.98,0.0,0.0,11.12,0.0,88.88,0.0,2.63,6.27,0.19,0.0,,14.47,0.14,0.0,0.0,6.42,5.62,53.95,0.0,576.0,89.1,61.93,0.0,13.86,36.47,0.0,0.0,0.0,0.0,0.05,83.21,1140.63,552.0,4782017
4488242,33.36,738.02,449.1,-4.85,4.39,181.7,3.53,12.29,452.79,0.14,39.02,292.88,112.62,130.02,10.76,7.0,0.3,0.05,1873.74,0.0,325.84,14.05,1.75,613.0,66.99,1860.23,17.75,11.65,6.78,43.88,16.07,32.97,16.45,0.0003,0.0073,6.0,0.0,0.0,39.13,0.0,1.45,11.42,1807.61,2.91,39.09,0.0,50.25,19.2,30.56,1833.27,3.26,3.26,3.26,3.77,76.0,107.32,399.89,1240.92,0.0,0.0,0.0,0.0,0.0,27.03,24.5,22.59,8.23,0.02,8.86,0.03,0.25,0.77,0.04,2.71,1.21,3.67,0.09,0.0,100.0,0.0,0.0,0.0,0.0,0.0,560.13,55.92,2.47,40.29,-0.26,94.37,0.001688,35.55,0.64,1.25,99.0,99.91,0.0,0.0,0.09,0.0,9.09,0.0,0.0,0.07,0.01,0.0,0.0,1.2,0.0,0.0,344.55,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.09,0.21,0.02,1.0,76.6,8.4,0.0,720.62,0.0,271.27,-4.41,0.0,2.0,751.16,178.14,4.0,13.34,444.0,296.46,109.54,126.07,10.0,7.0,14.0,1.75,17.95,7.24,42.24,23.98,35.18,0.0,1923.01,0.0,302.89,67.0,12.0,24.1,0.0018,47.73,18.72,63.3,5.41,0.0,6.0,0.0,9.08,0.0,2.71,0.0,33.63,0.0,0.0,2091.59,2158.73,0.0,0.0,76.0,106.0,613.27,0.0,0.0,0.29,0.0,0.82,0.0,4.55,0.2,0.0,0.0,28.13,27.27,27.81,5.86,0.0,4.67,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.48,9.0,0.0,0.0,1.752,0.8,100.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,10.87,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,13.51,0.41,0.0,0.0,2.2,2.31,32.69,0.007,608.0,16.01,-0.26,0.0,559.97,0.0,0.0,0.0,0.0,0.0,65.19,2138.87,1224.31,559.0,4488242
4482843,36.57,717.55,932.97,-5.27,6.18,200.28,3.56,12.9,465.79,4.94,0.06,291.39,114.39,116.82,9.73,7.0,14.32,1.74,2530.77,0.12,571.45,16.85,1.77,613.0,66.8,357.7,17.06,11.14,5.45,48.12,5.64,12.63,6.18,0.0,0.1475,0.0,0.0,0.0,13.97,0.0,12.07,56.66,466.64,0.0,17.3,0.0,55.89,21.58,22.55,534.05,6.83,6.83,6.83,32.58,71.84,100.11,0.0,1210.92,0.04,0.26,0.07,0.52,0.0,26.34,14.58,5.14,1.76,0.62,19.68,0.19,0.24,3.84,0.38,13.95,9.44,3.23,0.08,0.0,0.0,99.02,0.0,0.0,0.0,0.98,572.51,347.14,3.86,105.39,8.59,208.8,0.003978,231.3,0.67,1.04,347.0,97.08,2.92,0.0,0.0,0.0,5.36,0.0,0.0,0.81,0.01,0.0,0.0,47.86,2.3,8.0,26.22,0.0,0.0,0.0,98.56,1.44,0.0,0.0,0.0,1.22,2.92,0.19,9.0,27323.7,6808.0,1.0,213.38,0.0,374.17,-20.19,6.49,5.0,717.32,168.18,3.0,15.17,474.51,289.0,116.0,121.0,10.0,7.0,16.45,1.77,17.38,5.89,49.97,2.97,2.9,2.42,1680.17,0.17,416.69,66.0,11.2,2.97,0.2249,50.51,19.9,13.33,0.0,0.0,0.0,0.0,31.56,0.0,9.23,0.0,29.68,0.0,0.0,73.32,86.91,0.0,21.4,73.0,105.0,0.0,0.0,0.0,8.3,5.06,13.77,20.04,10.32,0.0,0.0,0.0,9.11,4.45,0.4,0.4,0.4,27.73,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.88,0.0,0.0,0.0,0.742,1.69,100.0,0.0,0.0,67.38,0.0,0.0,0.0,0.0,0.0,4.34,0.0,0.0,98.67,1.33,0.0,0.0,1.16,2.8,0.16,0.0,,45.88,0.0,0.0,0.0,0.44,6.94,31.04,0.0,648.0,52.88,35.75,0.0,21.49,23.48,0.0,0.0,0.0,0.0,0.0,89.54,1223.71,573.0,4482843
4495704,55.95,740.98,382.31,-13.7,4.6,301.17,2.25,12.72,426.49,6.43,5.66,298.13,106.61,113.5,10.0,7.0,10.97,2.0,2029.85,0.09,431.49,15.0,1.76,613.0,66.73,469.43,17.19,11.74,6.2,60.16,2.33,6.82,2.4,0.0,0.1073,2.38,0.0,0.0,58.78,0.0,0.16,20.11,509.43,0.31,18.25,0.0,52.59,22.21,25.2,538.37,5.71,6.02,6.02,6.13,76.14,104.28,37.75,1191.68,0.0,0.0,0.14,0.06,0.0,28.89,8.04,2.77,0.67,0.0,34.07,0.85,1.16,4.42,0.1,10.15,6.01,2.7,0.14,0.0,100.0,0.0,0.0,0.0,0.0,0.0,557.95,91.46,7.23,104.84,4.93,186.27,0.012757,68.2,0.75,1.42,82.0,96.48,3.31,0.0,0.21,0.0,5.48,0.0,0.0,0.53,0.01,0.03,0.0,16.89,1.09,1.0,335.88,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.14,2.49,0.15,3.0,75.54,39.8,0.0,247.68,0.0,337.45,-11.8,1.4,3.65,771.86,285.53,2.15,13.8,365.1,304.87,100.82,110.88,10.0,6.98,12.65,1.76,17.64,7.53,67.42,5.76,16.62,0.34,1600.91,0.02,248.59,67.23,12.36,5.88,0.0011,51.17,19.41,30.34,1.99,0.0,5.95,0.0,49.91,0.0,1.0,0.0,29.44,25.73,25.73,1455.84,1530.55,25.73,25.73,75.4,101.57,239.6,0.0,0.0,0.45,0.0,0.73,0.5,0.38,0.0,0.0,0.0,37.6,18.78,8.41,2.91,0.0,26.77,0.47,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.53,12.0,0.0,0.0,8.652,0.6,100.0,0.0,0.12,0.13,0.0,1.0,6.94,0.09,0.0,10.12,0.0,0.0,0.0,0.0,0.0,100.0,0.09,0.2,0.02,0.0,,10.82,2.99,0.0,0.0,14.41,7.6,54.06,0.0,606.0,53.16,4.93,0.0,611.92,0.64,0.0,0.0,0.0,0.0,24.06,1460.23,1164.47,559.0,4495704
4651944,55.41,718.84,407.25,-14.11,4.8,278.72,3.44,12.45,442.96,4.51,0.13,292.05,112.38,113.11,10.06,7.0,34.4,2.71,4555.57,0.07,1049.37,15.73,1.78,650.0,66.94,123.81,17.05,11.34,5.83,48.01,1.86,3.41,1.92,0.2632,0.1799,5.57,0.0,0.0,73.54,0.0,0.2,9.79,158.18,0.23,10.67,0.0,53.0,20.65,26.36,195.77,0.77,2.63,2.88,3.53,74.77,104.46,0.0,1190.76,0.35,0.17,0.35,0.1,0.0,20.79,3.7,1.18,0.29,0.01,27.26,0.48,0.85,4.12,0.15,25.85,12.39,2.74,0.1,0.0,83.49,0.0,0.0,0.0,0.0,16.51,537.3,177.71,7.18,112.52,16.06,199.31,0.006871,139.72,0.79,1.09,173.0,98.13,1.87,0.0,0.0,0.0,3.14,0.0,0.0,0.39,0.01,0.0,0.0,45.51,0.0,0.0,60.26,0.0,0.0,0.0,0.0,23.91,0.0,76.09,0.0,2.69,5.77,0.27,3.0,332.0,264.9,0.0,64.7,0.0,375.0,-5.72,0.0,3.0,758.18,252.0,3.0,11.89,401.0,293.0,110.19,114.0,10.0,7.0,14.0,1.78,18.06,6.59,53.4,12.38,37.49,0.0,2302.32,0.0,261.06,66.0,12.25,12.38,0.0011,40.81,22.7,17.0,11.0,0.0,0.0,0.0,32.0,0.0,5.0,0.0,36.49,0.0,0.0,1713.76,2358.03,0.0,0.0,70.19,102.0,0.0,0.0,0.0,1.55,0.0,0.52,0.0,5.67,0.0,0.0,0.0,13.92,21.65,34.54,7.47,0.0,14.69,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.63,1.0,0.0,0.0,0.498,1.42,100.0,0.0,1.03,0.19,0.0,0.0,0.0,0.0,0.0,8.26,0.0,0.0,0.0,18.18,0.0,81.82,0.1,0.11,0.02,0.0,,35.0,0.0,0.0,0.0,0.35,4.27,51.0,0.2361,669.0,31.97,16.06,0.0,131.79,0.04,0.0,0.0,0.0,0.0,0.06,2191.67,1166.33,538.0,4651944
4482885,38.66,720.34,1018.31,-2.94,6.73,212.61,3.96,13.63,455.86,5.62,0.04,293.32,112.21,116.78,9.91,7.0,7.45,1.59,2197.92,0.11,476.35,15.8,1.77,609.0,67.0,384.53,17.07,11.26,5.97,45.14,7.5,17.53,8.65,0.0,0.058,0.0,0.0,0.0,16.9,0.0,11.6,54.87,530.92,0.0,16.64,0.0,54.96,21.26,23.82,649.35,7.13,7.13,7.13,30.05,72.43,100.78,0.0,1216.33,0.0,0.0,0.0,0.04,0.0,32.45,19.58,7.19,2.8,0.1,17.39,0.09,0.25,3.65,0.48,6.99,5.15,3.71,0.13,0.0,0.0,100.0,0.0,0.0,0.0,0.0,571.66,71.28,2.91,98.7,55.5,153.24,0.004145,45.84,0.64,1.24,77.0,97.29,2.71,0.0,0.0,0.0,5.76,0.0,0.0,0.5,0.0,0.0,0.0,39.16,4.21,3.0,35.03,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.76,1.73,0.15,3.0,4250.0,140.0,0.0,246.43,0.0,411.0,-5.31,0.65,5.39,721.6,206.37,3.81,12.03,456.0,292.41,113.46,118.38,9.9,7.0,15.0,1.77,17.15,6.11,53.46,6.76,19.43,0.26,2402.58,0.02,440.28,67.0,11.25,8.5,0.0141,52.35,20.45,14.69,0.0,0.0,0.0,0.0,25.5,0.0,10.21,0.0,27.34,0.0,0.0,1576.33,1487.65,0.0,15.46,72.11,98.51,0.0,0.0,0.0,1.38,0.0,1.81,0.52,1.9,0.0,0.0,0.0,41.29,37.62,4.59,0.52,0.0,10.07,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.66,3.0,0.0,0.0,2.535,0.44,100.0,0.0,0.0,13.9,0.0,0.0,0.0,0.0,0.0,9.36,0.0,0.0,100.0,0.0,0.0,0.0,0.24,0.58,0.03,4.0,,49.6,0.3,0.0,0.0,5.73,3.22,37.79,0.0,623.0,84.35,59.12,0.0,21.49,2.38,0.0,0.0,1.0,30.0,0.08,1512.88,1213.82,573.0,4482885
2586809,57.36,646.94,109.31,-28.86,2.43,306.64,3.17,12.63,597.39,3.27,0.07,279.54,128.01,115.94,11.17,8.27,15.57,1.52,1691.43,0.42,364.16,22.71,1.79,605.0,65.99,73.21,15.51,9.31,3.24,53.23,1.35,1.25,1.36,0.0,0.0577,6.7,0.0,4.49,31.68,0.0,2.58,38.18,82.59,2.05,14.31,0.0,44.49,13.15,42.39,91.3,2.96,8.68,10.07,11.54,74.37,115.71,0.0,1245.43,0.86,0.85,0.4,1.43,0.0,8.66,1.8,0.37,0.07,0.01,34.07,0.05,10.64,0.79,0.24,13.28,10.73,16.66,1.19,2.52,33.32,0.0,0.0,0.0,16.11,48.04,613.94,277.95,8.33,205.18,118.23,381.64,0.005994,178.5,0.64,1.12,192.0,82.93,8.43,8.2,0.44,0.0,2.48,0.0,0.0,2.24,0.0,0.0,0.0,28.12,0.72,2.0,7.72,0.0,0.0,0.0,0.0,48.48,27.08,24.44,0.0,1.91,4.8,0.14,16.0,5342.0,3901.0,1.0,38.58,0.0,20.01,-31.87,0.9,2.02,656.33,292.67,3.0,12.45,590.0,281.04,126.97,118.97,11.0,8.0,22.39,1.79,15.75,3.6,73.72,3.0,0.65,0.42,707.94,0.09,152.27,66.0,9.61,3.0,0.0577,48.2,19.05,20.92,0.03,0.0,0.35,0.36,32.08,0.0,0.1,0.0,32.91,0.7,0.7,72.6,73.46,0.92,1.43,76.71,113.0,0.0,0.0,0.0,0.37,0.14,3.81,2.61,3.38,0.0,0.0,0.0,10.08,0.57,0.34,0.0,0.0,71.18,0.0,79.12,0.0,0.0,0.0,20.88,0.0,0.0,0.0,0.0,343.87,0.0,0.0,0.0,2.023,0.64,100.0,0.0,0.4,9.83,0.0,0.0,0.0,0.0,0.0,2.82,0.0,0.0,0.0,50.52,18.96,30.52,0.64,1.75,0.04,0.0,,46.16,7.51,0.0,0.0,3.14,12.94,55.81,0.0,587.0,194.02,118.23,0.0,9.14,4.54,0.0,0.0,0.0,0.0,0.05,70.47,1248.65,614.0,2586809
8076762,57.4,789.08,659.04,-2.33,0.21,256.43,4.21,13.97,405.99,29.5,3.93,295.37,106.04,108.92,10.0,7.0,211.76,4.98,6749.27,0.09,1154.23,11.0,1.76,709.0,65.26,53.64,18.62,0.0,7.13,51.92,1.52,1.42,1.53,5.1887,0.8656,38.88,0.0,0.0,14.39,0.0,23.02,16.96,55.37,2.29,4.47,0.0,17.8,14.99,67.18,59.37,0.0,0.0,0.22,0.22,77.79,105.19,0.0,1142.04,8.14,4.5,4.03,0.02,0.0,4.81,1.69,0.55,0.15,0.0,8.58,0.43,0.49,0.72,0.06,14.94,43.36,24.18,0.01,100.0,0.0,0.0,0.0,0.0,0.0,0.0,434.13,34.04,0.39,16.58,5.03,22.32,0.000398,25.14,0.74,1.04,46.0,98.41,0.81,0.0,0.78,0.0,1.91,0.0,0.0,0.1,0.0,0.74,0.0,130.33,0.0,0.0,5.22,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,10.93,6.63,2.6,0.0,0.0,0.0,0.0,24.44,0.0,163.0,-2.01,40.75,0.0,789.0,258.42,4.0,12.52,408.0,295.3,106.0,109.0,10.0,7.0,11.0,1.76,18.67,7.18,80.41,1.33,2.48,6.87,7251.14,0.13,1237.18,65.0,13.2,1.33,0.6437,13.84,14.3,6.0,0.0,0.0,60.0,0.0,7.0,0.0,15.0,0.0,71.85,0.0,0.0,147.49,75.86,0.0,0.0,78.31,105.79,0.0,0.0,7.38,0.16,0.64,7.7,54.41,19.42,0.0,0.0,0.0,6.02,4.33,0.64,0.08,0.0,6.18,0.4,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,17.06,4.0,0.0,0.0,1.004,0.9,100.0,0.0,0.08,118.29,0.0,0.0,0.0,0.0,3.37,2.18,0.0,100.0,0.0,0.0,0.0,0.0,12.05,7.31,2.87,0.0,,12.0,0.0,0.0,0.0,1.12,1.61,57.24,5.7254,748.0,12.25,5.03,0.0,5.22,292.2,0.0,1.52,0.0,0.0,3.93,107.04,1144.73,434.0,8076762
